Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
D;AFLURIA QUAD JER PRELL X 0,5 ML;;6575841;9317109700016;LABORATORIOS SEQIRUS S.A.;1061,11;0;1;0;1
D;AFLUSAN 50 MG CPR X 10;;6084133;7795327063779;DOMINGUEZ;336,80;0;0;0;0
D;AFLUSAN 50 MG CPR X 30;;6084131;7795327063755;DOMINGUEZ;837,14;0;0;0;0
D;AFLUSAN 50 MG CPR X 60;;6084132;7795327063762;DOMINGUEZ;1590,92;0;0;0;0
D;AFONISAN TABL X 10;06708;813492;7791763001160;RAYMOS;145,36;0;0;0;0
D;AFONISAN TABL X 20;06709;813493;7791763001177;RAYMOS;252,30;0;0;0;0
D;AFTER SUN ISDIN EFF INMEDIATO SPRAY X 200ML;;9984306;8470003233941;ISDIN;607,25;1;0;0;0
D;AGAROL CHICLE FRUTAL X 12;17732;99995842;7798033000045;LABORATORIO ELEA  PHOENIX;220,42;0;0;0;0
D;AGAROL GELCAPS CAP X 10;34475;9990556;7796285120214;LABORATORIO ELEA  PHOENIX;191,15;0;0;0;0
D;AGAROL GELCAPS CAP X 20;30325;9986124;7796285120191;LABORATORIO ELEA  PHOENIX;356,96;0;0;0;0
D;AGAROL LIQ S/CIRUELA X 180 ML;;9982874;7792690210304;LABORATORIO ELEA  PHOENIX;362,80;0;0;0;0
D;AGAROL LIQ S/FRUTILLA X 180 ML;16772;9998357;7792690206451;LABORATORIO ELEA  PHOENIX;362,80;0;0;0;0
D;AGAROL LIQ S/FRUTILLA X 390 ML;16773;9998359;7792690206468;LABORATORIO ELEA  PHOENIX;642,48;0;0;0;0
D;AGAROL LIQ S/VAINILLA X 180 ML;16769;9991119;7792690206406;LABORATORIO ELEA  PHOENIX;362,80;0;0;0;0
D;AGAROL LIQ S/VAINILLA X 390 ML;16770;9997402;7792690201067;LABORATORIO ELEA  PHOENIX;642,48;0;0;0;0
D;AGB 10 MCG FCO AMP X 0,5 ML;;4051432;7795373000308;CASSARA;306,44;0;1;0;0
D;AGB 20 MCG FCO AMP X 1 ML;;4051431;7795373000223;CASSARA;439,02;0;1;0;0
D;AGILINE CPR X 30;;5720005;7795328050013;BETA;885,82;0;0;0;0
D;AGIOLAX GRAN X 100 GR;01563;2334111;7791848259011;LABORATORIO ELEA  PHOENIX;1427,44;0;0;0;0
D;AGIOLAX GRAN X 250 GR;01564;2334112;7791848259028;LABORATORIO ELEA  PHOENIX;2810,54;0;0;0;0
D;AGIRAX 50 MG CPR X 10;39843;5580681;7795378003618;MONTPELLIER;248,03;0;0;0;0
D;AGIRAX 50 MG CPR X 20;39844;5580682;7795378003625;MONTPELLIER;455,71;0;0;0;0
D;AGLUCIDE MR 60 MG CPR X 30;;6320683;7795328057845;BETA;861,96;0;0;0;0
D;AGLUCIDE MR 60 MG CPR X 60;;6320685;7795328057869;BETA;1650,08;0;0;0;0
D;AGRASTAT 12,5 MG FCO X 50;24823;4503461;7797991144334;TECHSPHERE;13881,17;0;0;0;0
D;AGRELID 0,5 MG CAP X 100;37813;5463971;7795349168988;ARISTON;8433,01;0;0;0;1
D;AGRELID 1 MG CAP X 100;37814;5464001;7795349169046;ARISTON;11355,87;0;0;0;0
D;AGRIPPAL S1 JER PRELL X 0,5 ML;16999;4035351;7798345890013;LABORATORIOS SEQIRUS S.A.;952,96;0;1;0;0
D;AGRIPPAL S1 JR JER PRELL X 0,25 ML;;4035352;7795306000122;NOVARTIS;799,44;0;1;0;0
D;AGUA D'ALIBOUR X 100 ML;;9980202;7798023020169;LABORATORIOS ROSARIO;39,78;1;0;0;0
D;AGUA MICELAR PIELES REACTIVAS X 100 ML;;9987416;3337875528146;LA ROCHE POSAY;329,95;1;0;0;0
D;AGUA MICELAR PIELES REACTIVAS X 200 ML;;9987417;3337875528092;LA ROCHE POSAY;765,52;1;0;0;0
D;AGUA MICELAR PIELES REACTIVAS X 400 ML;;9987418;3337875528108;LA ROCHE POSAY;1139,47;1;0;0;0
D;AGUA MICELAR ULTRA PIELES SENS X 100 ML;;9987419;3337872420696;LA ROCHE POSAY;329,95;1;0;0;0
D;AGUA OXIGENADA 321 10 VOL ENV X 500;;9980315;7798158540051;LABORATORIOS BELEN;69,66;1;0;0;0
D;AGUA OXIGENADA 321 10 VOL ENV X 930;;DAG17;7798048082326;LABORATORIOS BELEN;91,33;1;0;0;0
D;AGUA OXIGENADA 321 10 VOL X 100;;DAG19;7798158540037;LABORATORIOS BELEN;23,66;1;0;0;0
D;AGUA OXIGENADA 321 10 VOL X 250;;DAG20;7798158540044;LABORATORIOS BELEN;50,52;1;0;0;0
D;AGUA OXIGENADA 321 20 VOL HIERBA X 100;;9982816;7798158540129;LABORATORIOS BELEN;34,57;1;0;0;0
D;AGUA OXIGENADA 321 30 VOL CR X 100;;9995509;7798158540150;LABORATORIOS BELEN;35,90;1;0;0;0
D;AGUA OXIGENADA 321 30 VOL HIERBA X 100;;9982806;7798158540167;LABORATORIOS BELEN;38,64;1;0;0;0
D;AGUA TERMAL AVENE X 150 ML;17507;9992718;7798095410233;PIERRE FABRE;603,81;1;0;0;0
D;AGUA TERMAL LA ROCHE X 150 ML;14656;9992726;3433422404397;LA ROCHE POSAY;554,34;1;0;0;0
D;AGUA TERMAL LA ROCHE X 300 ML;14657;9992727;3433422404403;LA ROCHE POSAY;981,09;1;0;0;0
D;AGUJA ACCU-FINE PEN NEEDLE 31G 6 MM X 100;;9987624;382903206872;ROCHE DIABETES CARE ARG.;598,47;1;0;0;0
D;AGUJA ACCU-FINE PEN NEEDLE 32G 4 MM X 100;;9987623;382903206858;ROCHE DIABETES CARE ARG.;598,47;1;0;0;0
D;AGUJA CLICKFINE 31G 6MM X 100;;9986139;7613117131036;LATIN PLUS;811,76;1;0;0;0
D;AGUJA CLICKFINE 31G 8MM X 100;;9985471;7613117141042;LATIN PLUS;811,76;1;0;0;0
D;AGUJA NEOJET 16/5 25G 5/8 CJ X 100;;9982911;;;12,37;1;0;0;0
D;AGUJA NEOJET 40/8 21G 1 1/2 CJ X 100;;9982913;;;17,03;1;0;0;0
D;AGUJA NOVO FINE 32G 4 MM X 100;;9986496;7798058931690;NOVO NORDISK PHARMA;840,18;1;0;0;0
D;AGUJA NOVO FINE 32G TIP X 100;39905;9980809;7798058931140;NOVO NORDISK PHARMA;840,18;1;0;0;0
D;AGUJA PENFINE 31G 6MM X 100;;9985472;7613117009076;LATIN PLUS;259,73;1;0;0;0
D;AGUJA TERUMO 16/5 25G CJ X 100;;9997503;;SEISEME S.A;618,05;1;0;0;0
D;AGUJA TERUMO 25/6 23G CJ X 100;;9997504;;SEISEME S.A;618,05;1;0;0;0
D;AGUJA TERUMO 25/8 21G CJ X 100;;9997506;;SEISEME S.A;659,22;1;0;0;0
D;AGUJA TERUMO 25/9 20G 1 CJ X 100;;9985152;;SEISEME S.A;659,22;1;0;0;0
D;AGUJA TERUMO 40/8 21G 1 1/2 CJ X 100;;9997505;;SEISEME S.A;618,05;1;0;0;0
D;AGUJA TERUMO 40/9 20G 1 1/2 CJ X 100;;9984853;;SEISEME S.A;618,05;1;0;0;0
D;AGUJA TERUMO 50/8 21G 2 CJ X 100;;9983708;;SEISEME S.A;982,17;1;0;0;0
D;AIRCOSALM HFA AER X 200 DS;;598468;7798097890088;ATLAS FARMACEUTICA;321,70;0;0;0;0
D;AIRCOSALM HFA AER X 250 DS;;5984682;7798097891030;ATLAS FARMACEUTICA;373,81;0;0;0;0
D;AIREAL 10 MG CPR REC X 30;;6348391;7795380002258;INVESTI FARMA;1420,40;0;0;0;0
D;AIREAL 10 MG CPR REC X 60;;6348392;7795380002210;INVESTI FARMA;2482,27;0;0;0;0
D;AIREAL 4 MG CPR MAST X 30;;6348131;7795380002234;INVESTI FARMA;1264,51;0;0;0;0
D;AIREAL 4 MG CPR MAST X 60;;6348132;7795380002197;INVESTI FARMA;2209,82;0;0;0;0
D;AIREAL 5 MG CPR MAST X 30;;6348261;7795380002241;INVESTI FARMA;1355,34;0;0;0;0
D;AIREAL 5 MG CPR MAST X 60;;6348262;7795380002203;INVESTI FARMA;2368,54;0;0;0;0
D;AJOLIP NATUFARMA CPR X 90;23490;9996142;7795379100033;NATUFARMA;257,20;1;0;0;0
D;AJOMAST CPR X 60;09752;9998844;7795334000125;MONSERRAT Y ECLAIR;364,32;0;0;0;0
D;AKATINOL 20 MG CPR X 28;43246;5818683;7798260150292;ANDRATX PHARMA;3145,30;0;0;0;0
D;AKATINOL CPR X 28;31974;4106473;7798260150285;ANDRATX PHARMA;2353,91;0;0;0;0
D;AKINETON CPR X 20;04635;462781;7790375000387;BAGO;303,20;0;0;0;0
D;AKINETON TABL X 60;04637;462782;7790375000394;BAGO;784,70;0;0;0;0
D;ALBICAR AMP X 5;01907;2825591;7791909378804;CASASCO;985,94;0;0;0;0
D;ALBICAR SOL BEB FCO X 30;09322;2825413;7791909379856;CASASCO;4115,79;0;0;0;0
D;ALBUMINA HUM SERICA 20% X 50 ML;04190;2342791;7798028710010;;2362,26;0;1;0;1
D;ALCANFOR DEER BLIST X 12 TABL X 4;;9980932;7791914003005;SEISEME S.A;2027,59;1;0;0;0
D;ALCANFOR DEER TAB X 128;;DAL1;7791914551384;SEISEME S.A;2585,24;1;0;0;0
D;ALCOHOL 70% PORTA X 100 ML;;9986596;7790139004743;PORTA;27,31;1;0;0;0
D;ALCOHOL BORICADO LAFARO X 100 ML;;9980203;;LABORATORIOS ROSARIO;32,79;1;0;0;0
D;ALCOHOL EN GEL DG6 X 250 ML;44506;9982328;7792234000330;CRAVERI;147,39;1;0;0;0
D;ALCOHOL EN GEL DG6 X 70 ML;44505;9982327;7792234000323;CRAVERI;87,75;1;0;0;0
D;ALCOHOL EN GEL GEZZI X 250 ML;;9986395;7792369004418;GEZZI;128,28;1;0;0;0
D;ALCOHOL EN GEL GEZZI X 50 GR;;9985459;7792369000250;GEZZI;48,43;1;0;0;0
D;ALCOHOL EN GEL HIGIENIZADOR EWE X 60 ML;;9985082;7797811099929;SANITAS;57,17;1;0;0;0
D;ALCOHOL EN GEL M-F X 250 ML;;9985419;7792378000562;FRADEALCO;46,18;1;0;0;0
D;ALCOHOL EN GEL M-F X 65 ML;;9985418;7792378001668;FRADEALCO;28,48;1;0;0;0
D;ALCOHOL IODADO MONUMENTO X 100 ML;;9980641;;LABORATORIOS ROSARIO;28,46;1;0;0;0
D;ALCOHOL M-F PURO 500 ML PCK X 20;;9995704;7792378000012;FRADEALCO;970,56;1;0;0;0
D;ALCOHOL M-F PURO ENV X  250 ML;;DAL6;7792378000104;FRADEALCO;29,76;1;0;0;0
D;ALCOHOL PORTA PURO  X 500 ML PCK X 12;;9987444;7790139003630;PORTA;646,19;1;0;0;0
D;ALCOHOL PORTA PURO X 1 LT;;9991902;7790139003623;PORTA;90,69;1;0;0;0
D;ALCOHOL PORTA PURO X 250 ML PCK X 15;;9997528;7790139003616;PORTA;532,17;1;0;0;0
D;ALCOHOL SAN IGINIO PURO  X 250 ML PCK X 20;;9987109;7796551000080;;271,85;1;0;0;0
D;ALCOHOL SAN IGINIO PURO  X 500 ML PCK X 20;;9987108;7796551000073;;458,48;1;0;0;0
D;ALCON AZARGA SUSP OFT X 5 ML;;5910391;7795306412338;NOVARTIS;1206,32;0;0;0;0
D;ALCON LAGRIMAS 2 SOL OFT X 15 ML;11148;3430041;7795306420517;ALCON;352,82;0;0;0;0
D;ALCON LAGRIMAS SOL  X 15 ML;00136;2421651;7795306434293;ALCON;407,15;0;0;0;0
D;ALCON LAGRIMAS UNG OFT X 3,5 GR;14977;2645732;7795306427219;ALCON;767,15;0;0;0;0
D;ALCON MYDRIL 1% SOL X 5 ML;00138;2193461;7795306428599;ALCON;461,33;0;0;0;0
D;ALDACTONE A 100 MG CPR  X 30;01304;2030002;7791824116154;PFIZER;1022,05;0;0;0;0
D;ALDACTONE A 25 MG CPR X 20;32969;1067174;7791824117908;PFIZER;581,00;0;0;0;0
D;ALDACTONE A 25 MG CPR X 30;18719;1067173;7791824116147;PFIZER;867,14;0;0;0;0
D;ALDACTONE A 25 MG CPR X 60;;1067175;7795381000123;PFIZER;1384,86;0;0;0;0
D;ALDACTONE A 50 MG CPR X 30;35833;5307131;7791824118042;PFIZER;1216,29;0;0;0;0
D;ALDACTONE D 25/20 MG CPR X 30;41785;5716001;7795381411240;PFIZER;1041,05;0;0;0;0
D;ALDACTONE D 25/20 MG CPR X 60;;5716002;7795381000727;PFIZER;1432,83;0;0;0;0
D;ALDACTONE D 25/40 MG CPR X 60;;5412842;7795381000734;PFIZER;1392,72;0;0;0;0
D;ALDACTONE D CPR X 30;37052;5412841;7791824118141;PFIZER;1041,52;0;0;0;0
D;ALDACTONE EP 25 MG CPR X 30;;5847262;7795381000208;PFIZER;1006,94;0;0;0;0
D;ALDACTONE EP 50 MG CPR X 30;;5847392;7795381000215;PFIZER;1472,89;0;0;0;0
D;ALDOMET 250 MG CPR X 30;;676126;7798138890541;ASPEN ARGENTINA S.A.;372,49;0;0;0;0
D;ALDOMET 500 MG CPR X 100;;1703404;7798138890565;TECHSPHERE;1996,85;0;0;0;0
D;ALDOMET 500 MG CPR X 30;;1703403;7798138890558;ASPEN ARGENTINA S.A.;600,12;0;0;0;0
D;ALELI CPR REC X 28;37809;5416001;7792175008204;BERNABO;591,93;0;0;0;0
D;ALENATO 70 MG CPR X 4;31894;4974973;7795380041998;INVESTI FARMA;466,38;0;0;0;0
D;ALENATO 70 MG CPR X 8;29561;4974972;7795380042001;INVESTI FARMA;841,61;0;0;0;0
D;ALENDRONATO AUSTRAL 70 MG CPR X 4;44082;5785131;7798011652181;LEPETIT PHARMA;166,52;0;0;0;0
D;ALENTAL 20 MG CPR X 30;;4067613;7795375601152;SOUBEIRAN CHOBET;719,10;0;0;0;0
D;ALENTAL 20 MG CPR X 60;;4067614;7795375600087;SOUBEIRAN CHOBET;1518,10;0;0;0;0
D;ALENTAL CPR X 20;18791;4067611;7795375600063;SOUBEIRAN CHOBET;477,34;0;0;0;0
D;ALENTAL CPR X 4;32658;4067615;7795375600209;SOUBEIRAN CHOBET;166,67;0;0;0;0
D;ALENTAL CPR X 40;18792;4067612;7795375600070;SOUBEIRAN CHOBET;1022,81;0;0;0;0
D;ALENYS NASAL SPRAY X 120 DS;42203;5755711;7794640404221;GLAXOSMITHKLINE;999,61;0;0;0;0
D;ALEPSAL CPR  X 20 *PSICO*;08573;176171;7795366000094;SPEDROG CAILLON;331,20;0;0;1;0
D;ALEPSAL CPR X 60 *PSICO*;;5539422;7795366453197;SPEDROG CAILLON;717,60;0;0;1;0
D;ALERCAS 120 MG CPR X 10;38116;4767982;7791909291233;CASASCO;458,89;0;0;0;0
D;ALERCAS 120 MG CPR X 30;38117;4767984;7791909291318;CASASCO;1284,70;0;0;0;0
D;ALERCAS 180 MG CPR X 10;37844;4768051;7791909291424;CASASCO;751,01;0;0;0;0
D;ALERCAS 60 MG CPR X 10;37841;5483261;7791909291011;CASASCO;244,21;0;0;0;0
D;ALERCAS CORT CPR X 20 (10+10);;6003682;7791909291851;CASASCO;433,01;0;0;0;0
D;ALERCAS D CPR X 10;39789;4470881;7791909291608;CASASCO;457,64;0;0;0;0
D;ALERCAS SUSP X 90 ML;43968;5864131;7791909291530;CASASCO;376,60;0;0;0;0
D;ALERFEDINE 120 MG CPR X 10;23172;4513601;7795347900108;LAZAR;406,48;0;0;0;0
D;ALERFEDINE 120 MG CPR X 30;23173;4513602;7795347900115;LAZAR;1125,00;0;0;0;0
D;ALERFEDINE 180 MG CPR  X 10;24034;4578391;7795347900146;LAZAR;662,04;0;0;0;0
D;ALERFEDINE 180 MG CPR  X 20;24035;4578392;7795347900153;LAZAR;1069,44;0;0;0;0
D;ALERFEDINE D CPR X 10;28138;4803851;7795347900085;LAZAR;414,81;0;0;0;0
D;ALERFEDINE SUSP X 150 ML;;5885421;7795347900986;LAZAR;514,81;0;0;0;0
D;ALERGIANO 10 MG CPR X 10;;9986709;7795335010420;MICROSULES ARGENTINA;133,95;0;0;0;0
D;ALERGICAL 5 MG CPR X 10;;6497131;7798129413957;NOVA ARGENTIA;461,72;0;0;0;0
D;ALERGICAL 5 MG CPR X 30;;6497132;7798129413964;NOVA ARGENTIA;1156,59;0;0;0;0
D;ALERGICAL GTS X 20 ML;;6497001;7798129413971;NOVA ARGENTIA;689,87;0;0;0;0
D;ALERGITRAT CPR X 20;03524;0288701;7798006300035;FECOFAR;272,50;0;0;0;0
D;ALERGITRAT JAR X 120 ML;03525;1701501;7798006300042;FECOFAR;272,50;0;0;0;0
D;ALERGITRAT L CAP X 7;;9987119;7798006302275;FECOFAR;145,52;0;0;0;0
D;ALERGITRAT L CAP X 70;;9987120;7798006302343;FECOFAR;1824,68;0;0;0;0
D;ALERGITRAT L CPR X 10;;9982614;7798006302022;FECOFAR;126,30;0;0;0;0
D;ALERGITRAT L CPR X 100;;9985070;7798006302046;FECOFAR;1155,02;0;0;0;0
D;ALERGITRAT L CPR X 30;;9984441;7798006302039;FECOFAR;345,80;0;0;0;0
D;ALERMUC 10 MG CPR X 10;35689;9990773;7791984999598;FRANKLIN MILLET;129,07;0;0;0;0
D;ALERMUC 10 MG CPR X 30;35690;9990774;7791984999604;FRANKLIN MILLET;330,54;0;0;0;0
D;ALERNIX 24 RAP ACCION CAP X 10;;9984146;7796285271749;LABORATORIO ELEA  PHOENIX;219,49;0;0;0;0
D;ALERNIX 24 RAP ACCION CAP X 20;;9986077;7796285278748;LABORATORIO ELEA  PHOENIX;438,90;0;0;0;0
D;ALERNIX 24 RAP ACCION CAP X 5 EXP X 10;;9986078;7796285278755;LABORATORIO ELEA  PHOENIX;1113,50;0;0;0;0
D;ALERPRIV 10 MG CPR X 10;10170;3253591;7795378000013;MONTPELLIER;316,95;0;0;0;0
D;ALERPRIV 10 MG CPR X 30;10171;3253592;7795378000020;MONTPELLIER;766,14;0;0;0;0
D;ALERPRIV D CPR X 10;18542;3854781;7795378001584;MONTPELLIER;320,62;0;0;0;0
D;ALERPRIV D JAR X 50 ML;;4018022;7795378000822;MONTPELLIER;232,05;0;0;0;0
D;ALERPRIV JAR X 120 ML;19626;3253672;7795378001737;MONTPELLIER;458,91;0;0;0;0
D;ALERPRIV JAR X 60 ML;10172;3253671;7795378000037;MONTPELLIER;247,30;0;0;0;0
D;ALERTIAL 120 MG CPR X 10;;5799131;7795338018690;BALIARDA;429,55;0;0;0;0
D;ALERTIAL 120 MG CPR X 30;;5799133;7795338018706;BALIARDA;1237,74;0;0;0;0
D;ALERTIAL 180 MG CPR X 10;;5799261;7795338018713;BALIARDA;709,89;0;0;0;0
D;ALFA BASE 8 CR X 60 GR;23062;9996140;7795373010116;CASSARA;414,27;1;0;0;0
D;ALFA BASE CR X 75 GR;23060;9993384;7795373010093;CASSARA;370,30;1;0;0;0
D;ALFA BASE EMUL X 150 GR;23061;9993385;7795373010109;CASSARA;485,73;1;0;0;0
D;ALFACORT 1% CR X 30;24231;4772252;7795373010123;CASSARA;360,47;0;0;0;0
D;ALFACORT 1% EMU X 100;24232;4772413;7795373010161;CASSARA;882,62;0;0;0;0
D;ALFACORT 1% EMU X 15;26462;4772251;7795373013230;CASSARA;244,88;0;0;0;0
D;ALFACORT UNG OFT X 5 GR;;2875913;7795373011342;CASSARA;490,46;0;0;0;0
D;ALFACORT UNIDOSIS OFT UNG X 20;25126;2875912;7795373010291;CASSARA;514,63;0;0;0;0
D;ALFARE LATA X 400 GR;;9982727;7613031586493;NESTLE;2624,59;1;0;0;0
D;ALFAVITIL P/CELULITIS GEL X 150;27328;9992398;7798025031040;LAB. ARGENTINOS;228,06;1;0;0;0
D;ALFAXIN 100 MG CPR X 30;;6243846;7790375003227;BAGO;1993,88;0;0;0;0
D;ALFAXIN 50 MG CPR X 30;;6243716;7790375003210;BAGO;1168,35;0;0;0;0
D;ALFICETIN 100 MG AMP X 1;25621;2520233;7798129410017;NOVA ARGENTIA;571,20;0;0;0;1
D;ALGICLER CPR X 10;35332;5281511;7795334402219;MONSERRAT Y ECLAIR;228,16;0;0;0;0
D;ALGICLER FLEX CPR X 15;;6389421;7795334579218;MONSERRAT Y ECLAIR;417,68;0;0;0;0
D;ALGICLER GEL X 50 GR;33259;4938171;7795334976918;MONSERRAT Y ECLAIR;294,40;0;0;0;0
D;ALGICUR 25 MG CPR X 20;;6320132;7791909404015;CASASCO;584,00;0;0;0;0
D;ALGICUR 25 MG CPR X 40;;6320134;7791909404039;CASASCO;988,96;0;0;0;0
D;ALGIO NERVOMAX FTE 3 PARES AMP I-II;36082;3786636;7795371458897;TRB PHARMA;504,00;0;0;0;0
D;ALGISPRAY AER X 250 GR;10210;9990925;7791909401472;CASASCO;652,14;1;0;0;0
D;ALGISTOP 10 MG CPR X 15;;9986412;7790839000557;ISA;128,30;0;0;0;0
D;ALIDASE 500 CPR X 10;00594;2778071;7792175000888;BERNABO;413,76;0;0;0;0
D;ALIDASE 500 CPR X 40;00603;2778073;7792175000895;BERNABO;1383,33;0;0;0;0
D;ALIDASE CPR X 10;01243;2307141;7792175000147;BERNABO;222,42;0;0;0;0
D;ALIKAL LIMON SOB X 30;;9984844;7794640170874;GLAXOSMITHKLINE;660,00;0;0;0;0
D;ALIKAL NARANJA SOB X 30;;9984818;7794640170867;GLAXOSMITHKLINE;660,00;0;0;0;0
D;ALIKAL SOB X 30;;9984819;7794640170850;GLAXOSMITHKLINE;660,00;0;0;0;0
D;ALIN 10 MG CPR X 30;36204;5323713;7795347972051;LAZAR;601,85;0;0;0;0
D;ALIPAS CPR X 30;36512;5355713;7792175008013;BERNABO;611,82;0;0;0;0
D;ALIPAS DUO 10/10 CPR X 30;37362;5331554;7792175007924;BERNABO;814,41;0;0;0;0
D;ALIPAS DUO 10/20 CPR X 30;37363;5331684;7792175007948;BERNABO;819,19;0;0;0;0
D;ALIPAS DUO 10/40 CPR X 30;37364;5331714;7792175007962;BERNABO;1342,88;0;0;0;0
D;ALIVIAFLEB 500 MG CPR X 30;;6208711;7798050063252;DENVER FARMA;769,27;0;0;0;0
D;ALIVIAFLEB 500 MG CPR X 60;;6208712;7798050063368;DENVER FARMA;1380,67;0;0;0;0
D;ALIVIALUX GEL OFT X 10 GR;;5690681;7798050061609;DENVER FARMA;526,92;0;0;0;0
D;ALIVIAMAX 0,5% SOL OFT X 10 ML;;6142261;7798050063535;DENVER FARMA;341,88;0;0;0;0
D;ALIVIAMAX 1% SOL OFT X 10 ML;;6142391;7798050063542;DENVER FARMA;387,81;0;0;0;0
D;ALIVIAPRES SOL OFT X 5 ML;;5569001;7798050061470;DENVER FARMA;1193,55;0;0;0;0
D;ALIVIATOS SOL X 120 ML;;5618841;7798050061746;DENVER FARMA;339,39;0;0;0;0
D;ALKERANA 2 MG CPR X 25;09100;742791;7798138890930;ASPEN ARGENTINA S.A.;2670,01;0;1;0;0
D;ALKET SOL OFT X 5 ML;36698;5384421;7795368054729;POEN;653,12;0;0;0;0
D;ALLEGRA  60 MG RECUB CPR X 20;19931;4761021;7795312020138;SANOFI AVENTIS;459,08;0;0;0;0
D;ALLEGRA 120 MG RECUB CPR X 10;21711;4405871;7795312001359;SANOFI AVENTIS;449,88;0;0;0;0
D;ALLEGRA 120 MG RECUB CPR X 30;21712;4405872;7795312001366;SANOFI AVENTIS;1277,88;0;0;0;0
D;ALLEGRA 180 MG RECUB CPR X 10;21807;4424921;7795312001373;SANOFI AVENTIS;744,28;0;0;0;0
D;ALLEGRA 30 MG SUSP X 150 ML;42204;5730131;7795312100090;SANOFI AVENTIS;597,08;0;0;0;0
D;ALLEGRA D RECUB CPR X 10;23101;4499851;7795312001380;SANOFI AVENTIS;312,80;0;0;0;0
D;ALLERGODIL COL X 6 ML;31985;4806241;7798103390021;PHARMADORF;528,53;0;0;0;0
D;ALLERGODIL SPRAY 10 MG/10 ML;16503;4806321;7798103390090;PHARMADORF;316,37;0;0;0;0
D;ALLOPURINOL CRAVERI 100 MG CPR X 30;;3115644;7792234000965;CRAVERI;203,39;0;0;0;0
D;ALLOPURINOL CRAVERI 100 MG CPR X 60;;3115645;7792234000972;CRAVERI;364,37;0;0;0;0
D;ALLOPURINOL CRAVERI 300 CPR X 20;09125;3115721;7792234006202;CRAVERI;437,20;0;0;0;0
D;ALLOPURINOL CRAVERI 300 CPR X 40;09126;3115722;7792234006400;CRAVERI;681,98;0;0;0;0
D;ALLOPURINOL CRAVERI 300 MG CPR X 30;;3115724;7792234000651;CRAVERI;458,78;0;0;0;0
D;ALLOPURINOL CRAVERI 300 MG CPR X 60;;3115726;7792234000668;CRAVERI;687,99;0;0;0;0
D;ALLOPURINOL CRAVERI RET 300 MG CPR X 20;40472;5600421;7792234892096;CRAVERI;447,28;0;0;0;0
D;ALLOPURINOL CRAVERI RET 300 MG CPR X 50;40473;5600423;7792234892102;CRAVERI;810,04;0;0;0;0
D;ALLOPURINOL GADOR 100 MG CPR X 30;35535;3346157;7792183488326;GADOR;190,49;0;0;0;0
D;ALLOPURINOL GADOR 100 MG CPR X 60;35536;3346152;7792183488333;GADOR;355,37;0;0;0;0
D;ALLOPURINOL GADOR 300 MG CPR X 30;35537;3346237;7792183488340;GADOR;437,48;0;0;0;0
D;ALLOPURINOL GADOR 300 MG CPR X 60;35538;3346232;7792183488357;GADOR;813,16;0;0;0;0
D;ALLOPURINOL GADOR RET 300 MG CPR X 30;;6326134;7792183001853;GADOR;572,14;0;0;0;0
D;ALLOPURINOL HOUDE 300 MG CPR X 30;;5983422;7795366000254;SPEDROG CAILLON;227,07;0;0;0;0
D;ALMAXIMO 100 MG CPR X 10;39815;5351713;7798032934754;SAVANT PHARM;830,00;0;0;0;0
D;ALMAXIMO 100 MG CPR X 2;39814;5351716;7798032936154;SAVANT PHARM;220,00;0;0;0;0
D;ALMAXIMO 36 20 MG CPR X 2;;6493552;7798032935843;SAVANT PHARM;850,00;0;0;0;0
D;ALMAXIMO 36 20 MG CPR X 8;;6493554;7798032935836;SAVANT PHARM;2950,00;0;0;0;0
D;ALMAXIMO 50 MG CPR MAST X 10;41240;5692425;7798032934761;SAVANT PHARM;690,00;0;0;0;0
D;ALMAXIMO 50 MG CPR MAST X 2;41239;5692422;7798032936161;SAVANT PHARM;187,00;0;0;0;0
D;ALMAXIMO 50 MG CPR X 10;39813;5351683;7798032934747;SAVANT PHARM;635,00;0;0;0;0
D;ALMAXIMO 50 MG CPR X 2;39812;5351686;7798032936147;SAVANT PHARM;159,00;0;0;0;0
D;ALOE NATUFARMA JAR X 150 ML;19575;9997895;7795379100149;NATUFARMA;118,68;1;0;0;0
D;ALOEBEL FACIAL LIPMALBEX CR X 30 ML;;9987236;7794428300172;FORTBENTON;882,44;1;0;0;0
D;ALOEBEL FACIAL REDENSIFICANTE CR X 30 ML;;9987243;7794428004728;FORTBENTON;882,44;1;0;0;0
D;ALOEBEL RETIN OIL FCO X 15 ML;;9987252;7794428312489;FORTBENTON;882,44;1;0;0;0
D;ALOEBEL UREA 10% EMUL X 200 GR;;9987253;7794428312458;FORTBENTON;674,23;1;0;0;0
D;ALOSOL SOL OFT X 10 ML;41657;5734711;7795368055290;MAX VISION;285,20;0;0;0;0
D;ALPASIX CR X 100 GR;35055;9990919;7798110450039;LAB. ARGENTINOS;217,79;1;0;0;0
D;ALPERTAN 160 MG CPR REC X 14;35905;5321711;7798084684164;RAFFO;626,29;0;0;0;0
D;ALPERTAN 160 MG CPR REC X 28;35906;5321712;7798084684171;RAFFO;1362,35;0;0;0;0
D;ALPERTAN 320 MG CPR REC X 14;;6282421;7798084683648;RAFFO;809,50;0;0;0;0
D;ALPERTAN 320 MG CPR REC X 28;;6282422;7798084683655;RAFFO;1431,46;0;0;0;0
