"IDComprobante","Pago","Concepto","IDTarjeta","Importe","AlicuotaPercepMun","IdComprobanteVale","IdMedioDePago","TarjCupon","TarjNumero","TarjEstado","IDCheque","idTransferencia"
839,1,"CONTADO",,47.62,0,,1,"","","",,
840,1,"CONTADO",,129.2,0,,1,"","","",,
841,1,"CONTADO",,39.43,0,,1,"","","",,
842,1,"CONTADO",,0,0,,1,"","","",,
844,1,"CONTADO",,366.49,0,,1,"","","",,
849,1,"CONTADO",,218.04,0,,1,"","","",,
853,1,"CONTADO",,35.64,0,,1,"","","",,
855,1,"CONTADO",,122.9,0,,1,"","","",,
856,1,"CONTADO",,83.84,0,,1,"","","",,
859,1,"CONTADO",,204.65,0,,1,"","","",,
861,1,"CONTADO",,0,0,,1,"","","",,
868,1,"CONTADO",,0,0,,1,"","","",,
869,1,"CONTADO",,0,0,,1,"","","",,
870,1,"CONTADO",,57.18,0,,1,"","","",,
871,1,"CONTADO",,47.63,0,,1,"","","",,
872,1,"CONTADO",,120.8,0,,1,"","","",,
873,1,"CONTADO",,92.68,0,,1,"","","",,
874,1,"CONTADO",,27.4,0,,1,"","","",,
875,1,"CONTADO",,72.35,0,,1,"","","",,
876,1,"CONTADO",,43.47,0,,1,"","","",,
877,1,"CONTADO",,31.92,0,,1,"","","",,
878,1,"CONTADO",,15.75,0,,1,"","","",,
879,1,"CONTADO",,26.99,0,,1,"","","",,
882,1,"CONTADO",,230.95,0,,1,"","","",,
883,1,"CONTADO",,378.53,0,,1,"","","",,
884,1,"CONTADO",,30,0,,1,"","","",,
885,1,"CONTADO",,256.73,0,,1,"","","",,
886,1,"CONTADO",,78.76,0,,1,"","","",,
888,1,"CONTADO",,27.7,0,,1,"","","",,
889,1,"CONTADO",,378.53,0,,1,"","","",,
891,1,"CONTADO",,60.59,0,,1,"","","",,
895,1,"CONTADO",,39.11,0,,1,"","","",,
896,2,"TARJETA",,278.25,0,,5,"0","0","",,
898,1,"CONTADO",,734,0,,1,"","","",,
899,1,"CONTADO",,54.1,0,,1,"","","",,
901,1,"CONTADO",,56.8,0,,1,"","","",,
902,1,"CONTADO",,66.09,0,,1,"","","",,
906,1,"CONTADO",,49.65,0,,1,"","","",,
907,1,"CONTADO",,112.91,0,,1,"","","",,
908,1,"CONTADO",,82.09,0,,1,"","","",,
909,1,"CONTADO",,29.9,0,,1,"","","",,
910,1,"CONTADO",,36.77,0,,1,"","","",,
912,1,"CONTADO",,54.04,0,,1,"","","",,
915,1,"CONTADO",,254.13,0,,1,"","","",,
916,1,"CONTADO",,56.18,0,,1,"","","",,
918,1,"CONTADO",,78.15,0,,1,"","","",,
920,1,"CONTADO",,30.44,0,,1,"","","",,
921,1,"CONTADO",,154.69,0,,1,"","","",,
922,1,"CONTADO",,37.06,0,,1,"","","",,
923,1,"CONTADO",,112.01,0,,1,"","","",,
925,1,"CONTADO",,14.9,0,,1,"","","",,
929,1,"CONTADO",,235.38,0,,1,"","","",,
930,1,"CONTADO",,204.25,0,,1,"","","",,
931,1,"CONTADO",,0,0,,1,"","","",,
932,1,"CONTADO",,31.4,0,,1,"","","",,
933,1,"CONTADO",,20,0,,1,"","","",,
934,1,"CONTADO",,0,0,,1,"","","",,
935,1,"CONTADO",,129.06,0,,1,"","","",,
936,1,"CONTADO",,70.75,0,,1,"","","",,
937,1,"CONTADO",,159.5,0,,1,"","","",,
938,1,"CONTADO",,184,0,,1,"","","",,
939,1,"CONTADO",,75.35,0,,1,"","","",,
940,1,"CONTADO",,27.75,0,,1,"","","",,
941,1,"CONTADO",,0,0,,1,"","","",,
942,1,"CONTADO",,37.33,0,,1,"","","",,
944,1,"CONTADO",,11,0,,1,"","","",,
945,1,"CONTADO",,77.89,0,,1,"","","",,
947,1,"CONTADO",,27.32,0,,1,"","","",,
948,1,"CONTADO",,73.71,0,,1,"","","",,
949,1,"CONTADO",,212.13,0,,1,"","","",,
950,1,"CONTADO",,86.69,0,,1,"","","",,
951,1,"CONTADO",,53.61,0,,1,"","","",,
952,1,"CONTADO",,110.8,0,,1,"","","",,
953,1,"CONTADO",,62,0,,1,"","","",,
954,1,"CONTADO",,43.76,0,,1,"","","",,
955,1,"CONTADO",,460.81,0,,1,"","","",,
956,1,"CONTADO",,500,0,,1,"","","",,
957,1,"CONTADO",,71.25,0,,1,"","","",,
959,1,"CONTADO",,45.08,0,,1,"","","",,
960,1,"CONTADO",,103.5,0,,1,"","","",,
961,1,"CONTADO",,192.05,0,,1,"","","",,
962,1,"CONTADO",,36,0,,1,"","","",,
963,1,"CONTADO",,240.12,0,,1,"","","",,
964,1,"CONTADO",,35.23,0,,1,"","","",,
965,1,"CONTADO",,1020,0,,1,"","","",,
966,1,"CONTADO",,40,0,,1,"","","",,
967,1,"CONTADO",,182.96,0,,1,"","","",,
968,1,"CONTADO",,39.4,0,,1,"","","",,
969,1,"CONTADO",,0,0,,1,"","","",,
970,1,"CONTADO",,158.05,0,,1,"","","",,
971,1,"CONTADO",,15.75,0,,1,"","","",,
972,1,"CONTADO",,15.75,0,,1,"","","",,
973,1,"CONTADO",,95.35,0,,1,"","","",,
974,1,"CONTADO",,36.34,0,,1,"","","",,
975,1,"CONTADO",,82.12,0,,1,"","","",,
976,1,"CONTADO",,60.07,0,,1,"","","",,
977,1,"CONTADO",,0,0,,1,"","","",,
978,1,"CONTADO",,725,0,,1,"","","",,
979,1,"CONTADO",,210.08,0,,1,"","","",,
981,1,"CONTADO",,0,0,,1,"","","",,
982,1,"CONTADO",,155.05,0,,1,"","","",,
983,1,"CONTADO",,202.44,0,,1,"","","",,
984,1,"CONTADO",,217.44,0,,1,"","","",,
985,1,"CONTADO",,15,0,,1,"","","",,
986,1,"CONTADO",,63.53,0,,1,"","","",,
987,1,"CONTADO",,90.46,0,,1,"","","",,
988,1,"CONTADO",,348.6,0,,1,"","","",,
989,1,"CONTADO",,268.37,0,,1,"","","",,
990,1,"CONTADO",,32.62,0,,1,"","","",,
991,1,"CONTADO",,42.55,0,,1,"","","",,
992,1,"CONTADO",,472.03,0,,1,"","","",,
994,1,"CONTADO",,47.4,0,,1,"","","",,
995,1,"CONTADO",,177.64,0,,1,"","","",,
996,1,"CONTADO",,74.47,0,,1,"","","",,
997,1,"CONTADO",,74.46,0,,1,"","","",,
998,1,"CONTADO",,236.07,0,,1,"","","",,
999,1,"CONTADO",,117.6,0,,1,"","","",,
1000,1,"CONTADO",,9.75,0,,1,"","","",,
1001,1,"CONTADO",,77.96,0,,1,"","","",,
1002,1,"CONTADO",,105.66,0,,1,"","","",,
1003,1,"CONTADO",,24.11,0,,1,"","","",,
1008,1,"CONTADO",,50.5,0,,1,"","","",,
1009,1,"CONTADO",,49.6,0,,1,"","","",,
1011,1,"CONTADO",,173.77,0,,1,"","","",,
1013,1,"CONTADO",,53.3,0,,1,"","","",,
1016,1,"CONTADO",,902,0,,1,"","","",,
1018,1,"CONTADO",,88.76,0,,1,"","","",,
1021,1,"CONTADO",,34.25,0,,1,"","","",,
1022,1,"CONTADO",,59.7,0,,1,"","","",,
1023,1,"CONTADO",,18.69,0,,1,"","","",,
1024,1,"CONTADO",,14.25,0,,1,"","","",,
1026,1,"CONTADO",,94.86,0,,1,"","","",,
1029,1,"CONTADO",,384.6,0,,1,"","","",,
1030,1,"CONTADO",,14.56,0,,1,"","","",,
1031,1,"CONTADO",,119.7,0,,1,"","","",,
1032,1,"CONTADO",,98.8,0,,1,"","","",,
1033,1,"CONTADO",,57.5,0,,1,"","","",,
1034,1,"CONTADO",,141.68,0,,1,"","","",,
1035,1,"CONTADO",,30.14,0,,1,"","","",,
1037,1,"CONTADO",,815.54,0,,1,"","","",,
1038,1,"CONTADO",,244.17,0,,1,"","","",,
1039,1,"CONTADO",,120.82,0,,1,"","","",,
1042,1,"CONTADO",,223,0,,1,"","","",,
1044,1,"CONTADO",,44.67,0,,1,"","","",,
1045,1,"CONTADO",,90.68,0,,1,"","","",,
1046,1,"CONTADO",,88,0,,1,"","","",,
1047,1,"CONTADO",,88,0,,1,"","","",,
1048,1,"CONTADO",,69.01,0,,1,"","","",,
1049,1,"CONTADO",,66.09,0,,1,"","","",,
1051,1,"CONTADO",,94.96,0,,1,"","","",,
1053,1,"CONTADO",,245.1,0,,1,"","","",,
1054,1,"CONTADO",,54.12,0,,1,"","","",,
1055,1,"CONTADO",,711.54,0,,1,"","","",,
1057,1,"CONTADO",,111.93,0,,1,"","","",,
1059,1,"CONTADO",,44.66,0,,1,"","","",,
1061,1,"CONTADO",,678.57,0,,1,"","","",,
1063,1,"CONTADO",,44.34,0,,1,"","","",,
1064,1,"CONTADO",,157.6,0,,1,"","","",,
1065,1,"CONTADO",,136.2,0,,1,"","","",,
1067,1,"CONTADO",,544.89,0,,1,"","","",,
1068,1,"CONTADO",,43.09,0,,1,"","","",,
1069,1,"CONTADO",,819.98,0,,1,"","","",,
1070,1,"CONTADO",,44.4,0,,1,"","","",,
1072,1,"CONTADO",,121.17,0,,1,"","","",,
1073,1,"CONTADO",,163.41,0,,1,"","","",,
1074,1,"CONTADO",,10.3,0,,1,"","","",,
1076,1,"CONTADO",,606.66,0,,1,"","","",,
1079,1,"CONTADO",,65.63,0,,1,"","","",,
1080,1,"CONTADO",,58.65,0,,1,"","","",,
1081,1,"CONTADO",,38.33,0,,1,"","","",,
1082,1,"CONTADO",,164.43,0,,1,"","","",,
1083,1,"CONTADO",,27,0,,1,"","","",,
1085,1,"CONTADO",,58,0,,1,"","","",,
1087,1,"CONTADO",,0,0,,1,"","","",,
1088,1,"CONTADO",,152.47,0,,1,"","","",,
1089,1,"CONTADO",,0,0,,1,"","","",,
1090,1,"CONTADO",,0,0,,1,"","","",,
1093,1,"CONTADO",,162,0,,1,"","","",,
1094,1,"CONTADO",,180.04,0,,1,"","","",,
1096,1,"CONTADO",,30.47,0,,1,"","","",,
1097,1,"CONTADO",,109.6,0,,1,"","","",,
1098,1,"CONTADO",,597.46,0,,1,"","","",,
1099,1,"CONTADO",,500,0,,1,"","","",,
1101,1,"CONTADO",,56.18,0,,1,"","","",,
1102,1,"CONTADO",,155.85,0,,1,"","","",,
1103,1,"CONTADO",,129.36,0,,1,"","","",,
1104,1,"CONTADO",,20.01,0,,1,"","","",,
1105,1,"CONTADO",,20.01,0,,1,"","","",,
1106,1,"CONTADO",,68.2,0,,1,"","","",,
1109,1,"CONTADO",,25,0,,1,"","","",,
1110,1,"CONTADO",,0,0,,1,"","","",,
1112,1,"CONTADO",,7.05,0,,1,"","","",,
1113,1,"CONTADO",,616.29,0,,1,"","","",,
1114,1,"CONTADO",,908.03,0,,1,"","","",,
1115,1,"CONTADO",,24.29,0,,1,"","","",,
1116,1,"CONTADO",,0,0,,1,"","","",,
1117,1,"CONTADO",,6,0,,1,"","","",,
1118,1,"CONTADO",,0,0,,1,"","","",,
1119,1,"CONTADO",,0,0,,1,"","","",,
1120,1,"CONTADO",,29.15,0,,1,"","","",,
1121,1,"CONTADO",,37.6,0,,1,"","","",,
1122,1,"CONTADO",,63.2,0,,1,"","","",,
1123,1,"CONTADO",,0,0,,1,"","","",,
1124,1,"CONTADO",,142.99,0,,1,"","","",,
1125,1,"CONTADO",,248.24,0,,1,"","","",,
1126,1,"CONTADO",,51.62,0,,1,"","","",,
1127,1,"CONTADO",,51.88,0,,1,"","","",,
1128,1,"CONTADO",,23,0,,1,"","","",,
1129,1,"CONTADO",,34.67,0,,1,"","","",,
1130,1,"CONTADO",,6,0,,1,"","","",,
1131,1,"CONTADO",,171.12,0,,1,"","","",,
1138,1,"CONTADO",,96.45,0,,1,"","","",,
1139,1,"CONTADO",,94.74,0,,1,"","","",,
1142,1,"CONTADO",,195.72,0,,1,"","","",,
1144,1,"CONTADO",,27,0,,1,"","","",,
1147,1,"CONTADO",,117.96,0,,1,"","","",,
1148,1,"CONTADO",,38.09,0,,1,"","","",,
1149,1,"CONTADO",,445.02,0,,1,"","","",,
1150,1,"CONTADO",,54.26,0,,1,"","","",,
1152,1,"CONTADO",,429.26,0,,1,"","","",,
1155,1,"CONTADO",,150.01,0,,1,"","","",,
1156,1,"CONTADO",,87,0,,1,"","","",,
1157,1,"CONTADO",,0,0,,1,"","","",,
1159,1,"CONTADO",,206.82,0,,1,"","","",,
1160,1,"CONTADO",,86.49,0,,1,"","","",,
1161,1,"CONTADO",,500,0,,1,"","","",,
1162,1,"CONTADO",,27.73,0,,1,"","","",,
1163,1,"CONTADO",,1100,0,,1,"","","",,
1166,1,"CONTADO",,610.86,0,,1,"","","",,
1167,1,"CONTADO",,46,0,,1,"","","",,
1168,1,"CONTADO",,31.76,0,,1,"","","",,
1169,1,"CONTADO",,110.59,0,,1,"","","",,
1171,1,"CONTADO",,268.45,0,,1,"","","",,
1172,1,"CONTADO",,252.62,0,,1,"","","",,
1174,1,"CONTADO",,145.91,0,,1,"","","",,
1175,1,"CONTADO",,41.22,0,,1,"","","",,
1176,1,"CONTADO",,138.71,0,,1,"","","",,
1177,1,"CONTADO",,0,0,,1,"","","",,
1178,1,"CONTADO",,85.78,0,,1,"","","",,
1180,1,"CONTADO",,400,0,,1,"","","",,
1181,1,"CONTADO",,0,0,,1,"","","",,
1182,1,"CONTADO",,0,0,,1,"","","",,
1183,1,"CONTADO",,142.79,0,,1,"","","",,
1184,1,"CONTADO",,386.65,0,,1,"","","",,
1185,1,"CONTADO",,215.52,0,,1,"","","",,
1186,1,"CONTADO",,99,0,,1,"","","",,
1187,1,"CONTADO",,85.69,0,,1,"","","",,
1188,1,"CONTADO",,85.11,0,,1,"","","",,
1191,1,"CONTADO",,50.47,0,,1,"","","",,
1192,1,"CONTADO",,300,0,,1,"","","",,
1195,1,"CONTADO",,92.23,0,,1,"","","",,
1196,1,"CONTADO",,140.1,0,,1,"","","",,
1197,1,"CONTADO",,86.53,0,,1,"","","",,
1199,1,"CONTADO",,71.89,0,,1,"","","",,
1200,1,"CONTADO",,1800,0,,1,"","","",,
1201,1,"CONTADO",,140.04,0,,1,"","","",,
1203,1,"CONTADO",,100,0,,1,"","","",,
1204,1,"CONTADO",,93.93,0,,1,"","","",,
1205,1,"CONTADO",,52.06,0,,1,"","","",,
1208,1,"CONTADO",,400,0,,1,"","","",,
1209,1,"CONTADO",,0,0,,1,"","","",,
1210,1,"CONTADO",,49.34,0,,1,"","","",,
1211,1,"CONTADO",,0,0,,1,"","","",,
1213,1,"CONTADO",,400,0,,1,"","","",,
1215,1,"CONTADO",,292.05,0,,1,"","","",,
1216,1,"CONTADO",,175.78,0,,1,"","","",,
1217,1,"CONTADO",,0,0,,1,"","","",,
1218,1,"CONTADO",,25.5,0,,1,"","","",,
1220,1,"CONTADO",,282.36,0,,1,"","","",,
1221,1,"CONTADO",,91.68,0,,1,"","","",,
1222,1,"CONTADO",,143.7,0,,1,"","","",,
1223,1,"CONTADO",,76.55,0,,1,"","","",,
1225,1,"CONTADO",,25.5,0,,1,"","","",,
1228,1,"CONTADO",,87.68,0,,1,"","","",,
1229,1,"CONTADO",,43.6,0,,1,"","","",,
1235,1,"CONTADO",,38,0,,1,"","","",,
1237,1,"CONTADO",,300,0,,1,"","","",,
1238,1,"CONTADO",,145.73,0,,1,"","","",,
1239,1,"CONTADO",,171.72,0,,1,"","","",,
1241,1,"CONTADO",,165.92,0,,1,"","","",,
1243,1,"CONTADO",,99,0,,1,"","","",,
1245,1,"CONTADO",,52.88,0,,1,"","","",,
1247,1,"CONTADO",,0,0,,1,"","","",,
1248,1,"CONTADO",,0,0,,1,"","","",,
1249,1,"CONTADO",,144.15,0,,1,"","","",,
1250,1,"CONTADO",,271.39,0,,1,"","","",,
1251,1,"CONTADO",,779.65,0,,1,"","","",,
1252,1,"CONTADO",,2546.22,0,,1,"","","",,
1253,1,"CONTADO",,17.99,0,,1,"","","",,
1256,1,"CONTADO",,140.73,0,,1,"","","",,
1259,1,"CONTADO",,5.6,0,,1,"","","",,
1260,1,"CONTADO",,98.4,0,,1,"","","",,
1261,1,"CONTADO",,77.6,0,,1,"","","",,
1262,1,"CONTADO",,101.62,0,,1,"","","",,
1263,1,"CONTADO",,139.98,0,,1,"","","",,
1264,1,"CONTADO",,0,0,,1,"","","",,
1265,1,"CONTADO",,34.24,0,,1,"","","",,
1266,1,"CONTADO",,94.92,0,,1,"","","",,
1267,1,"CONTADO",,43.91,0,,1,"","","",,
1272,1,"CONTADO",,32.62,0,,1,"","","",,
1273,1,"CONTADO",,500,0,,1,"","","",,
1274,1,"CONTADO",,45.83,0,,1,"","","",,
1275,1,"CONTADO",,78.54,0,,1,"","","",,
1276,1,"CONTADO",,428,0,,1,"","","",,
1278,1,"CONTADO",,199.51,0,,1,"","","",,
1281,1,"CONTADO",,77.59,0,,1,"","","",,
1283,1,"CONTADO",,148,0,,1,"","","",,
1284,1,"CONTADO",,27.5,0,,1,"","","",,
1285,1,"CONTADO",,163.22,0,,1,"","","",,
1286,1,"CONTADO",,131.61,0,,1,"","","",,
1287,1,"CONTADO",,84.48,0,,1,"","","",,
1288,1,"CONTADO",,20,0,,1,"","","",,
1289,1,"CONTADO",,77.1,0,,1,"","","",,
1293,1,"CONTADO",,110.75,0,,1,"","","",,
1294,1,"CONTADO",,30,0,,1,"","","",,
1295,1,"CONTADO",,25.65,0,,1,"","","",,
1296,1,"CONTADO",,16,0,,1,"","","",,
1297,1,"CONTADO",,550,0,,1,"","","",,
1301,1,"CONTADO",,113.5,0,,1,"","","",,
1304,1,"CONTADO",,39.14,0,,1,"","","",,
1305,1,"CONTADO",,153,0,,1,"","","",,
1306,1,"CONTADO",,44.27,0,,1,"","","",,
1307,1,"CONTADO",,100.1,0,,1,"","","",,
1308,1,"CONTADO",,5.82,0,,1,"","","",,
1309,1,"CONTADO",,60.06,0,,1,"","","",,
1310,1,"CONTADO",,145.31,0,,1,"","","",,
1311,1,"CONTADO",,1647.61,0,,1,"","","",,
1312,1,"CONTADO",,49.64,0,,1,"","","",,
1313,1,"CONTADO",,49.64,0,,1,"","","",,
1314,1,"CONTADO",,10.63,0,,1,"","","",,
1315,1,"CONTADO",,11.77,0,,1,"","","",,
1316,1,"CONTADO",,327.6,0,,1,"","","",,
1317,1,"CONTADO",,888.31,0,,1,"","","",,
1318,1,"CONTADO",,40,0,,1,"","","",,
1320,1,"CONTADO",,79.41,0,,1,"","","",,
1322,1,"CONTADO",,0,0,,1,"","","",,
1323,1,"CONTADO",,0,0,,1,"","","",,
1324,1,"CONTADO",,0,0,,1,"","","",,
1325,1,"CONTADO",,44.5,0,,1,"","","",,
1327,1,"CONTADO",,7477.7,0,,1,"","","",,
1328,1,"CONTADO",,200.01,0,,1,"","","",,
1329,1,"CONTADO",,31.59,0,,1,"","","",,
1330,1,"CONTADO",,0,0,,1,"","","",,
1331,1,"CONTADO",,206.7,0,,1,"","","",,
1332,1,"CONTADO",,192.84,0,,1,"","","",,
1333,1,"CONTADO",,305.8,0,,1,"","","",,
1334,1,"CONTADO",,71.86,0,,1,"","","",,
1335,1,"CONTADO",,176.6,0,,1,"","","",,
1336,1,"CONTADO",,59.33,0,,1,"","","",,
1337,1,"CONTADO",,388.23,0,,1,"","","",,
1340,1,"CONTADO",,228.48,0,,1,"","","",,
1342,1,"CONTADO",,435.27,0,,1,"","","",,
1343,1,"CONTADO",,462.06,0,,1,"","","",,
1345,1,"CONTADO",,25.5,0,,1,"","","",,
1346,1,"CONTADO",,45.09,0,,1,"","","",,
1347,1,"CONTADO",,79.04,0,,1,"","","",,
1349,1,"CONTADO",,180.35,0,,1,"","","",,
1350,1,"CONTADO",,285.96,0,,1,"","","",,
1351,1,"CONTADO",,233.22,0,,1,"","","",,
1352,1,"CONTADO",,82.05,0,,1,"","","",,
1353,1,"CONTADO",,64.96,0,,1,"","","",,
1354,1,"CONTADO",,54.53,0,,1,"","","",,
1356,1,"CONTADO",,185.66,0,,1,"","","",,
1357,1,"CONTADO",,20,0,,1,"","","",,
1359,1,"CONTADO",,127.6,0,,1,"","","",,
1360,1,"CONTADO",,157.21,0,,1,"","","",,
1361,1,"CONTADO",,867.67,0,,1,"","","",,
1363,1,"CONTADO",,128.44,0,,1,"","","",,
1366,1,"CONTADO",,287.07,0,,1,"","","",,
1367,1,"CONTADO",,490.77,0,,1,"","","",,
1368,1,"CONTADO",,88.57,0,,1,"","","",,
1370,1,"CONTADO",,251.43,0,,1,"","","",,
1371,1,"CONTADO",,330,0,,1,"","","",,
1372,1,"CONTADO",,23.41,0,,1,"","","",,
1375,1,"CONTADO",,135.24,0,,1,"","","",,
1379,1,"CONTADO",,39.54,0,,1,"","","",,
1380,1,"CONTADO",,152.96,0,,1,"","","",,
1381,1,"CONTADO",,34.84,0,,1,"","","",,
1384,1,"CONTADO",,18.5,0,,1,"","","",,
1385,1,"CONTADO",,0,0,,1,"","","",,
1386,1,"CONTADO",,0,0,,1,"","","",,
1389,1,"CONTADO",,288.21,0,,1,"","","",,
1390,1,"CONTADO",,650,0,,1,"","","",,
1391,1,"CONTADO",,69.85,0,,1,"","","",,
1395,1,"CONTADO",,94.5,0,,1,"","","",,
1397,1,"CONTADO",,44.2,0,,1,"","","",,
1399,1,"CONTADO",,0,0,,1,"","","",,
1400,1,"CONTADO",,0,0,,1,"","","",,
1404,1,"CONTADO",,800,0,,1,"","","",,
1405,1,"CONTADO",,408.26,0,,1,"","","",,
1406,1,"CONTADO",,14,0,,1,"","","",,
1407,1,"CONTADO",,0,0,,1,"","","",,
1408,1,"CONTADO",,1205,0,,1,"","","",,
1409,1,"CONTADO",,23.64,0,,1,"","","",,
1410,1,"CONTADO",,170.02,0,,1,"","","",,
1411,1,"CONTADO",,82.25,0,,1,"","","",,
1412,1,"CONTADO",,16.9,0,,1,"","","",,
1414,1,"CONTADO",,200,0,,1,"","","",,
1415,1,"CONTADO",,75.46,0,,1,"","","",,
1417,1,"CONTADO",,271.98,0,,1,"","","",,
1418,1,"CONTADO",,69.42,0,,1,"","","",,
1419,1,"CONTADO",,16.44,0,,1,"","","",,
1420,1,"CONTADO",,97.76,0,,1,"","","",,
1422,1,"CONTADO",,500,0,,1,"","","",,
1424,2,"TARJETA",,28.4,0,,5,"0","0","",,
1425,2,"TARJETA",,98.36,0,,5,"0","0","",,
1433,1,"CONTADO",,101.74,0,,1,"","","",,
1434,1,"CONTADO",,1000,0,,1,"","","",,
1435,1,"CONTADO",,69.35,0,,1,"","","",,
1437,1,"CONTADO",,137.01,0,,1,"","","",,
1439,1,"CONTADO",,143.47,0,,1,"","","",,
1440,1,"CONTADO",,98.45,0,,1,"","","",,
1441,1,"CONTADO",,98.45,0,,1,"","","",,
1446,1,"CONTADO",,1847.82,0,,1,"","","",,
1448,1,"CONTADO",,231.75,0,,1,"","","",,
1450,1,"CONTADO",,87.19,0,,1,"","","",,
1451,1,"CONTADO",,15.2,0,,1,"","","",,
1452,1,"CONTADO",,21.88,0,,1,"","","",,
1454,1,"CONTADO",,65.35,0,,1,"","","",,
1455,1,"CONTADO",,182.84,0,,1,"","","",,
1456,1,"CONTADO",,82.08,0,,1,"","","",,
1457,1,"CONTADO",,78.5,0,,1,"","","",,
1458,1,"CONTADO",,47.95,0,,1,"","","",,
1459,1,"CONTADO",,93.32,0,,1,"","","",,
1461,1,"CONTADO",,249.6,0,,1,"","","",,
1464,1,"CONTADO",,97.07,0,,1,"","","",,
1465,1,"CONTADO",,32.26,0,,1,"","","",,
1466,1,"CONTADO",,69.35,0,,1,"","","",,
1467,1,"CONTADO",,164.59,0,,1,"","","",,
1468,1,"CONTADO",,43.84,0,,1,"","","",,
1469,1,"CONTADO",,139.65,0,,1,"","","",,
1470,1,"CONTADO",,64.8,0,,1,"","","",,
1471,1,"CONTADO",,29.9,0,,1,"","","",,
1472,1,"CONTADO",,39.24,0,,1,"","","",,
1473,1,"CONTADO",,31.76,0,,1,"","","",,
1474,1,"CONTADO",,71.24,0,,1,"","","",,
1475,1,"CONTADO",,33.96,0,,1,"","","",,
1477,1,"CONTADO",,49,0,,1,"","","",,
1478,1,"CONTADO",,753.26,0,,1,"","","",,
1479,1,"CONTADO",,0,0,,1,"","","",,
1482,1,"CONTADO",,136,0,,1,"","","",,
1484,1,"CONTADO",,36.05,0,,1,"","","",,
1486,1,"CONTADO",,90.71,0,,1,"","","",,
1487,1,"CONTADO",,83.2,0,,1,"","","",,
1489,1,"CONTADO",,84.14,0,,1,"","","",,
1490,1,"CONTADO",,117.48,0,,1,"","","",,
1492,1,"CONTADO",,208.58,0,,1,"","","",,
1493,1,"CONTADO",,500,0,,1,"","","",,
1494,1,"CONTADO",,125.16,0,,1,"","","",,
1496,1,"CONTADO",,36.23,0,,1,"","","",,
1497,1,"CONTADO",,0,0,,1,"","","",,
1500,1,"CONTADO",,0,0,,1,"","","",,
1502,1,"CONTADO",,71.21,0,,1,"","","",,
1504,1,"CONTADO",,439.9,0,,1,"","","",,
1505,1,"CONTADO",,35,0,,1,"","","",,
1506,1,"CONTADO",,61.7,0,,1,"","","",,
1507,1,"CONTADO",,11,0,,1,"","","",,
1509,1,"CONTADO",,650.66,0,,1,"","","",,
1511,1,"CONTADO",,300,0,,1,"","","",,
1512,1,"CONTADO",,16.44,0,,1,"","","",,
1513,1,"CONTADO",,347.11,0,,1,"","","",,
1514,1,"CONTADO",,378.18,0,,1,"","","",,
1516,1,"CONTADO",,63.54,0,,1,"","","",,
1517,1,"CONTADO",,70.35,0,,1,"","","",,
1518,1,"CONTADO",,21.86,0,,1,"","","",,
1519,1,"CONTADO",,61.17,0,,1,"","","",,
1522,1,"CONTADO",,34.79,0,,1,"","","",,
1523,1,"CONTADO",,8.5,0,,1,"","","",,
1526,1,"CONTADO",,28,0,,1,"","","",,
1528,1,"CONTADO",,44,0,,1,"","","",,
1529,1,"CONTADO",,40.09,0,,1,"","","",,
1530,1,"CONTADO",,164.86,0,,1,"","","",,
1531,1,"CONTADO",,86.9,0,,1,"","","",,
1534,1,"CONTADO",,100.78,0,,1,"","","",,
1536,1,"CONTADO",,97.5,0,,1,"","","",,
1538,1,"CONTADO",,300.58,0,,1,"","","",,
1539,1,"CONTADO",,424.56,0,,1,"","","",,
1540,1,"CONTADO",,100.88,0,,1,"","","",,
1542,1,"CONTADO",,1260.96,0,,1,"","","",,
1544,1,"CONTADO",,0,0,,1,"","","",,
1545,1,"CONTADO",,30.7,0,,1,"","","",,
1546,1,"CONTADO",,95.84,0,,1,"","","",,
1547,1,"CONTADO",,74.52,0,,1,"","","",,
1552,1,"CONTADO",,246.35,0,,1,"","","",,
1553,1,"CONTADO",,391.81,0,,1,"","","",,
1554,1,"CONTADO",,73.32,0,,1,"","","",,
1555,1,"CONTADO",,374.65,0,,1,"","","",,
1556,2,"TARJETA",,199.68,0,,5,"0","0","",,
1557,1,"CONTADO",,50.41,0,,1,"","","",,
1558,1,"CONTADO",,21.04,0,,1,"","","",,
1559,1,"CONTADO",,249.66,0,,1,"","","",,
1561,1,"CONTADO",,76.59,0,,1,"","","",,
1562,1,"CONTADO",,43.54,0,,1,"","","",,
1563,1,"CONTADO",,0,0,,1,"","","",,
1565,1,"CONTADO",,640.23,0,,1,"","","",,
1566,1,"CONTADO",,35.12,0,,1,"","","",,
1568,1,"CONTADO",,59.89,0,,1,"","","",,
1569,1,"CONTADO",,284.26,0,,1,"","","",,
1570,1,"CONTADO",,67.13,0,,1,"","","",,
1572,1,"CONTADO",,40,0,,1,"","","",,
1573,1,"CONTADO",,43,0,,1,"","","",,
1576,1,"CONTADO",,17,0,,1,"","","",,
1581,1,"CONTADO",,44.07,0,,1,"","","",,
1584,1,"CONTADO",,52.75,0,,1,"","","",,
1585,1,"CONTADO",,59.53,0,,1,"","","",,
1588,1,"CONTADO",,61.13,0,,1,"","","",,
1589,1,"CONTADO",,97.98,0,,1,"","","",,
1593,1,"CONTADO",,86.3,0,,1,"","","",,
